epoch,num_sampled,num_adversaries,sampled_ids,sampled_benign_ids,sampled_malicious_ids,mad_median_norm,mad_mad,mad_k,mad_safety_keep_used,mad_fallback_used,mad_pass_ids,mad_reject_ids,mad_effective_pass_ids,mad_effective_reject_ids,mad_pass_benign_ids,mad_pass_malicious_ids,mad_reject_benign_ids,mad_reject_malicious_ids,cluster_best_k,cluster_best_score,cluster_scores,cluster_selected_cluster,cluster_fallback_used,cluster_pass_ids,cluster_reject_ids,cluster_effective_pass_ids,cluster_effective_reject_ids,cluster_pass_benign_ids,cluster_pass_malicious_ids,cluster_reject_benign_ids,cluster_reject_malicious_ids,final_selected_ids,final_rejected_ids,final_selected_benign_ids,final_selected_malicious_ids,final_rejected_benign_ids,final_rejected_malicious_ids,final_selected_benign_count,final_selected_malicious_count,final_rejected_benign_count,final_rejected_malicious_count
548,10,5,"[4, 15, 34, 91, 56, 86, 39, 57, 6, 20]","[15, 34, 91, 56, 86, 39, 57, 6, 20]",[4],0.5959609538628013,0.03043715939658248,2.0,0,0,"[4, 15, 91, 56, 86, 39, 57, 6, 20]",[34],"[4, 15, 91, 56, 86, 39, 57, 6, 20]",[34],"[15, 91, 56, 86, 39, 57, 6, 20]",[4],[34],[],4,0.22472159564495087,"{""0"": 1.5105047225952148, ""1"": -1.0, ""2"": 2.7256228923797607, ""3"": -1.0}",2,0,"[15, 91, 57, 20]","[4, 34, 56, 86, 39, 6]","[15, 91, 57, 20]","[4, 34, 56, 86, 39, 6]","[15, 91, 57, 20]",[],"[34, 56, 86, 39, 6]",[4],"[15, 91, 57, 20]","[4, 34, 56, 86, 39, 6]","[15, 91, 57, 20]",[],"[34, 56, 86, 39, 6]",[4],4,0,5,1
549,10,5,"[1, 54, 0, 57, 38, 15, 63, 8, 55, 2]","[54, 57, 38, 15, 63, 8, 55]","[1, 0, 2]",0.7348654683877133,0.11070248395660998,2.0,0,0,"[1, 0, 57, 38, 63, 8, 55, 2]","[54, 15]","[1, 0, 57, 38, 63, 8, 55, 2]","[54, 15]","[57, 38, 63, 8, 55]","[1, 0, 2]","[54, 15]",[],3,0.540245771408081,"{""0"": 4.761116027832031, ""1"": -1.0, ""2"": 1.8675928115844727}",0,0,"[1, 57, 38, 63, 55]","[54, 0, 15, 8, 2]","[1, 57, 38, 63, 55]","[54, 0, 15, 8, 2]","[57, 38, 63, 55]",[1],"[54, 15, 8]","[0, 2]","[1, 57, 38, 63, 55]","[54, 0, 15, 8, 2]","[57, 38, 63, 55]",[1],"[54, 15, 8]","[0, 2]",4,1,3,2
550,10,5,"[1, 23, 47, 22, 43, 42, 26, 85, 11, 25]","[23, 47, 22, 43, 42, 26, 85, 11, 25]",[1],0.7319101779439632,0.18470367328578874,2.0,0,0,"[1, 23, 47, 22, 43, 42, 26, 85, 11, 25]",[],"[1, 23, 47, 22, 43, 42, 26, 85, 11, 25]",[],"[23, 47, 22, 43, 42, 26, 85, 11, 25]",[1],[],[],3,0.40130797028541565,"{""0"": 1.5970826148986816, ""1"": 3.1622314453125, ""2"": -1.0}",1,0,"[1, 23, 22, 26, 85, 11, 25]","[47, 43, 42]","[1, 23, 22, 26, 85, 11, 25]","[47, 43, 42]","[23, 22, 26, 85, 11, 25]",[1],"[47, 43, 42]",[],"[1, 23, 22, 26, 85, 11, 25]","[47, 43, 42]","[23, 22, 26, 85, 11, 25]",[1],"[47, 43, 42]",[],6,1,3,0
551,10,5,"[2, 96, 12, 58, 54, 24, 70, 4, 74, 45]","[96, 12, 58, 54, 24, 70, 74, 45]","[2, 4]",0.8506545684585789,0.11520441188097141,2.0,0,0,"[2, 96, 12, 58, 24, 70, 4, 74, 45]",[54],"[2, 96, 12, 58, 24, 70, 4, 74, 45]",[54],"[96, 12, 58, 24, 70, 74, 45]","[2, 4]",[54],[],2,0.4701322019100189,"{""0"": 1.3090119361877441, ""1"": -1.0}",0,0,"[2, 96, 12, 58, 70, 4, 74, 45]","[54, 24]","[2, 96, 12, 58, 70, 4, 74, 45]","[54, 24]","[96, 12, 58, 70, 74, 45]","[2, 4]","[54, 24]",[],"[2, 96, 12, 58, 70, 4, 74, 45]","[54, 24]","[96, 12, 58, 70, 74, 45]","[2, 4]","[54, 24]",[],6,2,2,0
552,10,5,"[2, 9, 63, 48, 35, 87, 5, 13, 50, 32]","[9, 63, 48, 35, 87, 5, 13, 50, 32]",[2],0.608851921249122,0.07324243855029983,2.0,0,0,"[2, 9, 63, 35, 87, 5, 13, 50]","[48, 32]","[2, 9, 63, 35, 87, 5, 13, 50]","[48, 32]","[9, 63, 35, 87, 5, 13, 50]",[2],"[48, 32]",[],3,0.54276043176651,"{""0"": 5.27100133895874, ""1"": -1.0, ""2"": -1.0}",0,0,"[9, 63, 35, 87, 5, 50]","[2, 48, 13, 32]","[9, 63, 35, 87, 5, 50]","[2, 48, 13, 32]","[9, 63, 35, 87, 5, 50]",[],"[48, 13, 32]",[2],"[9, 63, 35, 87, 5, 50]","[2, 48, 13, 32]","[9, 63, 35, 87, 5, 50]",[],"[48, 13, 32]",[2],6,0,3,1
553,10,5,"[3, 79, 5, 45, 99, 71, 35, 22, 15, 58]","[79, 5, 45, 99, 71, 35, 22, 15, 58]",[3],0.7224611508265426,0.07678147791498557,2.0,0,0,"[3, 79, 45, 99, 22, 15, 58]","[5, 71, 35]","[3, 79, 45, 99, 22, 15, 58]","[5, 71, 35]","[79, 45, 99, 22, 15, 58]",[3],"[5, 71, 35]",[],3,0.4089181423187256,"{""0"": 1.5012685060501099, ""1"": 3.1286678314208984, ""2"": -1.0}",1,0,"[3, 79, 45, 22]","[5, 99, 71, 35, 15, 58]","[3, 79, 45, 22]","[5, 99, 71, 35, 15, 58]","[79, 45, 22]",[3],"[5, 99, 71, 35, 15, 58]",[],"[3, 79, 45, 22]","[5, 99, 71, 35, 15, 58]","[79, 45, 22]",[3],"[5, 99, 71, 35, 15, 58]",[],3,1,6,0
554,10,5,"[1, 79, 27, 28, 97, 96, 52, 80, 81, 14]","[79, 27, 28, 97, 96, 52, 80, 81, 14]",[1],0.655338713552567,0.09819082587902733,2.0,0,0,"[1, 27, 28, 96, 52, 80, 81, 14]","[79, 97]","[1, 27, 28, 96, 52, 80, 81, 14]","[79, 97]","[27, 28, 96, 52, 80, 81, 14]",[1],"[79, 97]",[],2,0.4540753960609436,"{""0"": 4.588787078857422, ""1"": 1.5510201454162598}",0,0,"[1, 28, 96, 52, 80, 14]","[79, 27, 97, 81]","[1, 28, 96, 52, 80, 14]","[79, 27, 97, 81]","[28, 96, 52, 80, 14]",[1],"[79, 27, 97, 81]",[],"[1, 28, 96, 52, 80, 14]","[79, 27, 97, 81]","[28, 96, 52, 80, 14]",[1],"[79, 27, 97, 81]",[],5,1,4,0
555,10,5,"[0, 98, 70, 21, 75, 55, 84, 85, 46, 56]","[98, 70, 21, 75, 55, 84, 85, 46, 56]",[0],0.7986089686576936,0.0878612916740184,2.0,0,0,"[0, 70, 21, 75, 84, 85, 46, 56]","[98, 55]","[0, 70, 21, 75, 84, 85, 46, 56]","[98, 55]","[70, 21, 75, 84, 85, 46, 56]",[0],"[98, 55]",[],2,0.58934485912323,"{""0"": 1.0336623191833496, ""1"": -1.0}",0,0,"[0, 70, 21, 75, 84, 85, 56]","[98, 55, 46]","[0, 70, 21, 75, 84, 85, 56]","[98, 55, 46]","[70, 21, 75, 84, 85, 56]",[0],"[98, 55, 46]",[],"[0, 70, 21, 75, 84, 85, 56]","[98, 55, 46]","[70, 21, 75, 84, 85, 56]",[0],"[98, 55, 46]",[],6,1,3,0
556,10,5,"[0, 18, 8, 49, 37, 50, 36, 93, 53, 62]","[18, 8, 49, 37, 50, 36, 93, 53, 62]",[0],0.8116208906718476,0.13839287244700327,2.0,0,0,"[0, 18, 8, 49, 37, 50, 36, 93, 53, 62]",[],"[0, 18, 8, 49, 37, 50, 36, 93, 53, 62]",[],"[18, 8, 49, 37, 50, 36, 93, 53, 62]",[0],[],[],3,0.41743072867393494,"{""0"": 2.6021058559417725, ""1"": 2.957118034362793, ""2"": -1.0}",1,0,"[0, 36, 93]","[18, 8, 49, 37, 50, 53, 62]","[0, 36, 93]","[18, 8, 49, 37, 50, 53, 62]","[36, 93]",[0],"[18, 8, 49, 37, 50, 53, 62]",[],"[0, 36, 93]","[18, 8, 49, 37, 50, 53, 62]","[36, 93]",[0],"[18, 8, 49, 37, 50, 53, 62]",[],2,1,7,0
557,10,5,"[3, 34, 60, 72, 46, 49, 22, 43, 7, 8]","[34, 60, 72, 46, 49, 22, 43, 7, 8]",[3],1.1835003921481158,0.059543338311368155,2.0,0,0,"[3, 60, 72, 46, 49, 43]","[34, 22, 7, 8]","[3, 60, 72, 46, 49, 43]","[34, 22, 7, 8]","[60, 72, 46, 49, 43]",[3],"[34, 22, 7, 8]",[],2,0.4662688076496124,"{""0"": 1.9142593145370483, ""1"": 1.7174718379974365}",0,0,"[60, 72, 49, 43]","[3, 34, 46, 22, 7, 8]","[60, 72, 49, 43]","[3, 34, 46, 22, 7, 8]","[60, 72, 49, 43]",[],"[34, 46, 22, 7, 8]",[3],"[60, 72, 49, 43]","[3, 34, 46, 22, 7, 8]","[60, 72, 49, 43]",[],"[34, 46, 22, 7, 8]",[3],4,0,5,1
558,10,5,"[0, 84, 40, 32, 74, 75, 73, 20, 46, 60]","[84, 40, 32, 74, 75, 73, 20, 46, 60]",[0],0.876186983699287,0.17476566667435645,2.0,0,0,"[0, 84, 40, 32, 74, 75, 73, 20, 46, 60]",[],"[0, 84, 40, 32, 74, 75, 73, 20, 46, 60]",[],"[84, 40, 32, 74, 75, 73, 20, 46, 60]",[0],[],[],2,0.44150251150131226,"{""0"": 1.1807873249053955, ""1"": -1.0}",0,0,"[0, 84, 40, 32, 74, 75, 20, 46, 60]",[73],"[0, 84, 40, 32, 74, 75, 20, 46, 60]",[73],"[84, 40, 32, 74, 75, 20, 46, 60]",[0],[73],[],"[0, 84, 40, 32, 74, 75, 20, 46, 60]",[73],"[84, 40, 32, 74, 75, 20, 46, 60]",[0],[73],[],8,1,1,0
559,10,5,"[0, 75, 22, 66, 56, 16, 2, 19, 67, 45]","[75, 22, 66, 56, 16, 19, 67, 45]","[0, 2]",0.7853451433933345,0.1319691780720969,2.0,0,0,"[0, 75, 22, 66, 56, 16, 2, 67, 45]",[19],"[0, 75, 22, 66, 56, 16, 2, 67, 45]",[19],"[75, 22, 66, 56, 16, 67, 45]","[0, 2]",[19],[],2,0.6335219144821167,"{""0"": 1.4431521892547607, ""1"": -1.0}",0,0,"[0, 75, 22, 66, 56, 16, 67, 45]","[2, 19]","[0, 75, 22, 66, 56, 16, 67, 45]","[2, 19]","[75, 22, 66, 56, 16, 67, 45]",[0],[19],[2],"[0, 75, 22, 66, 56, 16, 67, 45]","[2, 19]","[75, 22, 66, 56, 16, 67, 45]",[0],[19],[2],7,1,1,1
560,10,5,"[2, 98, 14, 33, 31, 68, 87, 20, 42, 88]","[98, 14, 33, 31, 68, 87, 20, 42, 88]",[2],0.790217223693304,0.1288957939153898,2.0,0,0,"[2, 98, 14, 33, 31, 68, 87, 20, 42]",[88],"[2, 98, 14, 33, 31, 68, 87, 20, 42]",[88],"[98, 14, 33, 31, 68, 87, 20, 42]",[2],[88],[],2,0.7032390236854553,"{""0"": 4.401081562042236, ""1"": -1.0}",0,0,"[98, 14, 33, 31, 68, 87, 20, 42]","[2, 88]","[98, 14, 33, 31, 68, 87, 20, 42]","[2, 88]","[98, 14, 33, 31, 68, 87, 20, 42]",[],[88],[2],"[98, 14, 33, 31, 68, 87, 20, 42]","[2, 88]","[98, 14, 33, 31, 68, 87, 20, 42]",[],[88],[2],8,0,1,1
561,10,5,"[2, 19, 1, 32, 24, 87, 93, 70, 98, 53]","[19, 32, 24, 87, 93, 70, 98, 53]","[2, 1]",0.6945911173618486,0.18272458652770085,2.0,0,0,"[2, 19, 1, 32, 24, 87, 93, 70, 98, 53]",[],"[2, 19, 1, 32, 24, 87, 93, 70, 98, 53]",[],"[19, 32, 24, 87, 93, 70, 98, 53]","[2, 1]",[],[],2,0.5423957109451294,"{""0"": 1.0491106510162354, ""1"": -1.0}",0,0,"[2, 19, 1, 32, 87, 93, 70, 98, 53]",[24],"[2, 19, 1, 32, 87, 93, 70, 98, 53]",[24],"[19, 32, 87, 93, 70, 98, 53]","[2, 1]",[24],[],"[2, 19, 1, 32, 87, 93, 70, 98, 53]",[24],"[19, 32, 87, 93, 70, 98, 53]","[2, 1]",[24],[],7,2,1,0
562,10,5,"[2, 73, 16, 69, 98, 68, 5, 45, 24, 27]","[73, 16, 69, 98, 68, 5, 45, 24, 27]",[2],0.6785367366728223,0.13588871528532115,2.0,0,0,"[2, 16, 69, 98, 68, 5, 45, 24, 27]",[73],"[2, 16, 69, 98, 68, 5, 45, 24, 27]",[73],"[16, 69, 98, 68, 5, 45, 24, 27]",[2],[73],[],2,0.5343769788742065,"{""0"": 1.6298673152923584, ""1"": -1.0}",0,0,"[16, 69, 98, 68, 5, 45, 24, 27]","[2, 73]","[16, 69, 98, 68, 5, 45, 24, 27]","[2, 73]","[16, 69, 98, 68, 5, 45, 24, 27]",[],[73],[2],"[16, 69, 98, 68, 5, 45, 24, 27]","[2, 73]","[16, 69, 98, 68, 5, 45, 24, 27]",[],[73],[2],8,0,1,1
563,10,5,"[4, 99, 6, 44, 25, 1, 56, 63, 29, 94]","[99, 6, 44, 25, 56, 63, 29, 94]","[4, 1]",0.6356916110671299,0.025578667926752896,2.0,0,0,"[99, 44, 25, 1, 56, 63]","[4, 6, 29, 94]","[99, 44, 25, 1, 56, 63]","[4, 6, 29, 94]","[99, 44, 25, 56, 63]",[1],"[6, 29, 94]",[4],2,0.44181928038597107,"{""0"": 2.4368669986724854, ""1"": 1.4590415954589844}",0,0,"[99, 44, 56]","[4, 6, 25, 1, 63, 29, 94]","[99, 44, 56]","[4, 6, 25, 1, 63, 29, 94]","[99, 44, 56]",[],"[6, 25, 63, 29, 94]","[4, 1]","[99, 44, 56]","[4, 6, 25, 1, 63, 29, 94]","[99, 44, 56]",[],"[6, 25, 63, 29, 94]","[4, 1]",3,0,5,2
564,10,5,"[4, 29, 7, 30, 72, 68, 38, 2, 14, 95]","[29, 7, 30, 72, 68, 38, 14, 95]","[4, 2]",0.8120239047498566,0.09415386091662525,2.0,0,0,"[4, 29, 7, 30, 72, 68, 38, 2, 14]",[95],"[4, 29, 7, 30, 72, 68, 38, 2, 14]",[95],"[29, 7, 30, 72, 68, 38, 14]","[4, 2]",[95],[],4,0.5119234323501587,"{""0"": 1.878051519393921, ""1"": 2.901531219482422, ""2"": -1.0, ""3"": 2.830177068710327}",1,0,"[68, 38, 14]","[4, 29, 7, 30, 72, 2, 95]","[68, 38, 14]","[4, 29, 7, 30, 72, 2, 95]","[68, 38, 14]",[],"[29, 7, 30, 72, 95]","[4, 2]","[68, 38, 14]","[4, 29, 7, 30, 72, 2, 95]","[68, 38, 14]",[],"[29, 7, 30, 72, 95]","[4, 2]",3,0,5,2
565,10,5,"[3, 82, 61, 60, 52, 76, 19, 90, 89, 9]","[82, 61, 60, 52, 76, 19, 90, 89, 9]",[3],0.7994564729767806,0.11466548098785062,2.0,0,0,"[3, 82, 61, 60, 52, 76, 90, 89, 9]",[19],"[3, 82, 61, 60, 52, 76, 90, 89, 9]",[19],"[82, 61, 60, 52, 76, 90, 89, 9]",[3],[19],[],2,0.6536053419113159,"{""0"": 3.3760321140289307, ""1"": 1.9131348133087158}",0,0,"[3, 61, 60, 52, 76, 90, 89]","[82, 19, 9]","[3, 61, 60, 52, 76, 90, 89]","[82, 19, 9]","[61, 60, 52, 76, 90, 89]",[3],"[82, 19, 9]",[],"[3, 61, 60, 52, 76, 90, 89]","[82, 19, 9]","[61, 60, 52, 76, 90, 89]",[3],"[82, 19, 9]",[],6,1,3,0
566,10,5,"[4, 83, 16, 95, 2, 43, 1, 63, 13, 75]","[83, 16, 95, 43, 63, 13, 75]","[4, 2, 1]",0.8016424838993097,0.2346260926647214,2.0,0,0,"[4, 83, 16, 95, 2, 43, 1, 63, 13, 75]",[],"[4, 83, 16, 95, 2, 43, 1, 63, 13, 75]",[],"[83, 16, 95, 43, 63, 13, 75]","[4, 2, 1]",[],[],2,0.39901861548423767,"{""0"": 0.3939043879508972, ""1"": -1.0}",0,0,"[4, 83, 16, 2, 43, 1, 63, 13, 75]",[95],"[4, 83, 16, 2, 43, 1, 63, 13, 75]",[95],"[83, 16, 43, 63, 13, 75]","[4, 2, 1]",[95],[],"[4, 83, 16, 2, 43, 1, 63, 13, 75]",[95],"[83, 16, 43, 63, 13, 75]","[4, 2, 1]",[95],[],6,3,1,0
567,10,5,"[3, 5, 78, 46, 63, 38, 98, 40, 45, 91]","[5, 78, 46, 63, 38, 98, 40, 45, 91]",[3],0.5735969629648017,0.07266026636339923,2.0,0,0,"[3, 5, 78, 46, 63, 38, 98, 40, 45, 91]",[],"[3, 5, 78, 46, 63, 38, 98, 40, 45, 91]",[],"[5, 78, 46, 63, 38, 98, 40, 45, 91]",[3],[],[],2,0.6452949047088623,"{""0"": 1.8630058765411377, ""1"": -1.0}",0,0,"[3, 5, 78, 63, 38, 98, 40, 45, 91]",[46],"[3, 5, 78, 63, 38, 98, 40, 45, 91]",[46],"[5, 78, 63, 38, 98, 40, 45, 91]",[3],[46],[],"[3, 5, 78, 63, 38, 98, 40, 45, 91]",[46],"[5, 78, 63, 38, 98, 40, 45, 91]",[3],[46],[],8,1,1,0
568,10,5,"[2, 4, 56, 76, 15, 40, 32, 66, 59, 61]","[56, 76, 15, 40, 32, 66, 59, 61]","[2, 4]",0.6867701586384763,0.1331357247980804,2.0,0,0,"[2, 4, 56, 76, 15, 40, 32, 66, 59, 61]",[],"[2, 4, 56, 76, 15, 40, 32, 66, 59, 61]",[],"[56, 76, 15, 40, 32, 66, 59, 61]","[2, 4]",[],[],2,0.5191603899002075,"{""0"": 2.177438974380493, ""1"": 1.7043856382369995}",0,0,"[4, 56, 76, 15, 40, 32, 59, 61]","[2, 66]","[4, 56, 76, 15, 40, 32, 59, 61]","[2, 66]","[56, 76, 15, 40, 32, 59, 61]",[4],[66],[2],"[4, 56, 76, 15, 40, 32, 59, 61]","[2, 66]","[56, 76, 15, 40, 32, 59, 61]",[4],[66],[2],7,1,1,1
569,10,5,"[1, 71, 83, 40, 32, 15, 99, 89, 82, 41]","[71, 83, 40, 32, 15, 99, 89, 82, 41]",[1],0.7229817851283795,0.08192621903287278,2.0,0,0,"[1, 71, 83, 40, 32, 15, 99, 89, 82, 41]",[],"[1, 71, 83, 40, 32, 15, 99, 89, 82, 41]",[],"[71, 83, 40, 32, 15, 99, 89, 82, 41]",[1],[],[],2,0.4738085865974426,"{""0"": 1.2116036415100098, ""1"": -1.0}",0,0,"[1, 71, 83, 40, 32, 15, 99, 89, 82]",[41],"[1, 71, 83, 40, 32, 15, 99, 89, 82]",[41],"[71, 83, 40, 32, 15, 99, 89, 82]",[1],[41],[],"[1, 71, 83, 40, 32, 15, 99, 89, 82]",[41],"[71, 83, 40, 32, 15, 99, 89, 82]",[1],[41],[],8,1,1,0
570,10,5,"[2, 53, 64, 55, 78, 41, 77, 60, 80, 21]","[53, 64, 55, 78, 41, 77, 60, 80, 21]",[2],0.6246804478204508,0.1159154175630083,2.0,0,0,"[2, 53, 64, 55, 78, 41, 77, 80, 21]",[60],"[2, 53, 64, 55, 78, 41, 77, 80, 21]",[60],"[53, 64, 55, 78, 41, 77, 80, 21]",[2],[60],[],2,0.6549183130264282,"{""0"": 4.073346138000488, ""1"": -1.0}",0,0,"[53, 64, 55, 78, 41, 77, 80, 21]","[2, 60]","[53, 64, 55, 78, 41, 77, 80, 21]","[2, 60]","[53, 64, 55, 78, 41, 77, 80, 21]",[],[60],[2],"[53, 64, 55, 78, 41, 77, 80, 21]","[2, 60]","[53, 64, 55, 78, 41, 77, 80, 21]",[],[60],[2],8,0,1,1
571,10,5,"[4, 49, 24, 95, 53, 30, 22, 92, 61, 28]","[49, 24, 95, 53, 30, 22, 92, 61, 28]",[4],0.8619768566982218,0.17306891397507745,2.0,0,0,"[4, 49, 24, 95, 53, 30, 22, 92, 61, 28]",[],"[4, 49, 24, 95, 53, 30, 22, 92, 61, 28]",[],"[49, 24, 95, 53, 30, 22, 92, 61, 28]",[4],[],[],2,0.5999077558517456,"{""0"": 1.891223669052124, ""1"": -1.0}",0,0,"[4, 49, 24, 53, 30, 22, 92, 61, 28]",[95],"[4, 49, 24, 53, 30, 22, 92, 61, 28]",[95],"[49, 24, 53, 30, 22, 92, 61, 28]",[4],[95],[],"[4, 49, 24, 53, 30, 22, 92, 61, 28]",[95],"[49, 24, 53, 30, 22, 92, 61, 28]",[4],[95],[],8,1,1,0
572,10,5,"[1, 34, 30, 63, 97, 6, 25, 87, 82, 79]","[34, 30, 63, 97, 6, 25, 87, 82, 79]",[1],0.6584012790059236,0.0753101707735882,2.0,0,0,"[1, 34, 30, 63, 6, 25, 87, 82, 79]",[97],"[1, 34, 30, 63, 6, 25, 87, 82, 79]",[97],"[34, 30, 63, 6, 25, 87, 82, 79]",[1],[97],[],2,0.5768710374832153,"{""0"": 0.7373920679092407, ""1"": -1.0}",0,0,"[1, 34, 30, 63, 25, 87, 82, 79]","[97, 6]","[1, 34, 30, 63, 25, 87, 82, 79]","[97, 6]","[34, 30, 63, 25, 87, 82, 79]",[1],"[97, 6]",[],"[1, 34, 30, 63, 25, 87, 82, 79]","[97, 6]","[34, 30, 63, 25, 87, 82, 79]",[1],"[97, 6]",[],7,1,2,0
573,10,5,"[0, 74, 86, 6, 42, 53, 52, 98, 88, 14]","[74, 86, 6, 42, 53, 52, 98, 88, 14]",[0],0.6781849253571312,0.14643953253827563,2.0,0,0,"[0, 74, 86, 6, 42, 53, 52, 98, 14]",[88],"[0, 74, 86, 6, 42, 53, 52, 98, 14]",[88],"[74, 86, 6, 42, 53, 52, 98, 14]",[0],[88],[],2,0.5601667165756226,"{""0"": 4.981534481048584, ""1"": -1.0}",0,0,"[0, 74, 86, 6, 53, 52, 98, 14]","[42, 88]","[0, 74, 86, 6, 53, 52, 98, 14]","[42, 88]","[74, 86, 6, 53, 52, 98, 14]",[0],"[42, 88]",[],"[0, 74, 86, 6, 53, 52, 98, 14]","[42, 88]","[74, 86, 6, 53, 52, 98, 14]",[0],"[42, 88]",[],7,1,2,0
574,10,5,"[2, 9, 88, 30, 40, 25, 3, 58, 51, 67]","[9, 88, 30, 40, 25, 58, 51, 67]","[2, 3]",0.7387105279535506,0.07149438034514777,2.0,0,0,"[2, 9, 40, 25, 3, 58, 51, 67]","[88, 30]","[2, 9, 40, 25, 3, 58, 51, 67]","[88, 30]","[9, 40, 25, 58, 51, 67]","[2, 3]","[88, 30]",[],2,0.37523287534713745,"{""0"": 2.918107748031616, ""1"": -1.0}",0,0,"[2, 9, 40, 25, 3, 58, 51]","[88, 30, 67]","[2, 9, 40, 25, 3, 58, 51]","[88, 30, 67]","[9, 40, 25, 58, 51]","[2, 3]","[88, 30, 67]",[],"[2, 9, 40, 25, 3, 58, 51]","[88, 30, 67]","[9, 40, 25, 58, 51]","[2, 3]","[88, 30, 67]",[],5,2,3,0
575,10,5,"[1, 20, 74, 65, 57, 50, 89, 71, 11, 83]","[20, 74, 65, 57, 50, 89, 71, 11, 83]",[1],0.6684666744425758,0.09336926166752685,2.0,0,0,"[1, 20, 74, 65, 57, 50, 71, 11, 83]",[89],"[1, 20, 74, 65, 57, 50, 71, 11, 83]",[89],"[20, 74, 65, 57, 50, 71, 11, 83]",[1],[89],[],2,0.47034767270088196,"{""0"": 2.8948328495025635, ""1"": 1.8784606456756592}",0,0,"[1, 20, 74, 57, 50, 11, 83]","[65, 89, 71]","[1, 20, 74, 57, 50, 11, 83]","[65, 89, 71]","[20, 74, 57, 50, 11, 83]",[1],"[65, 89, 71]",[],"[1, 20, 74, 57, 50, 11, 83]","[65, 89, 71]","[20, 74, 57, 50, 11, 83]",[1],"[65, 89, 71]",[],6,1,3,0
576,10,5,"[3, 5, 46, 93, 81, 12, 75, 14, 61, 0]","[5, 46, 93, 81, 12, 75, 14, 61]","[3, 0]",0.5236322382701817,0.04405899513206654,2.0,0,0,"[3, 93, 81, 12, 75, 14, 61]","[5, 46, 0]","[3, 93, 81, 12, 75, 14, 61]","[5, 46, 0]","[93, 81, 12, 75, 14, 61]",[3],"[5, 46]",[0],2,0.5967376828193665,"{""0"": 4.331915855407715, ""1"": -1.0}",0,0,"[3, 93, 81, 12, 14, 61]","[5, 46, 75, 0]","[3, 93, 81, 12, 14, 61]","[5, 46, 75, 0]","[93, 81, 12, 14, 61]",[3],"[5, 46, 75]",[0],"[3, 93, 81, 12, 14, 61]","[5, 46, 75, 0]","[93, 81, 12, 14, 61]",[3],"[5, 46, 75]",[0],5,1,3,1
577,10,5,"[1, 88, 35, 24, 31, 55, 96, 57, 33, 94]","[88, 35, 24, 31, 55, 96, 57, 33, 94]",[1],0.777363065683012,0.1308502825906543,2.0,0,0,"[1, 35, 24, 55, 96, 57, 33, 94]","[88, 31]","[1, 35, 24, 55, 96, 57, 33, 94]","[88, 31]","[35, 24, 55, 96, 57, 33, 94]",[1],"[88, 31]",[],3,0.4975501596927643,"{""0"": 4.340791702270508, ""1"": 1.977316975593567, ""2"": -1.0}",0,0,"[1, 35, 57, 33, 94]","[88, 24, 31, 55, 96]","[1, 35, 57, 33, 94]","[88, 24, 31, 55, 96]","[35, 57, 33, 94]",[1],"[88, 24, 31, 55, 96]",[],"[1, 35, 57, 33, 94]","[88, 24, 31, 55, 96]","[35, 57, 33, 94]",[1],"[88, 24, 31, 55, 96]",[],4,1,5,0
578,10,5,"[1, 60, 32, 69, 6, 9, 28, 10, 68, 34]","[60, 32, 69, 6, 9, 28, 10, 68, 34]",[1],0.6052108011385391,0.0502090704509936,2.0,0,0,"[1, 60, 69, 6, 9, 10, 68, 34]","[32, 28]","[1, 60, 69, 6, 9, 10, 68, 34]","[32, 28]","[60, 69, 6, 9, 10, 68, 34]",[1],"[32, 28]",[],2,0.44719198346138,"{""0"": 1.7244272232055664, ""1"": -1.0}",0,0,"[1, 60, 6, 9, 10, 68, 34]","[32, 69, 28]","[1, 60, 6, 9, 10, 68, 34]","[32, 69, 28]","[60, 6, 9, 10, 68, 34]",[1],"[32, 69, 28]",[],"[1, 60, 6, 9, 10, 68, 34]","[32, 69, 28]","[60, 6, 9, 10, 68, 34]",[1],"[32, 69, 28]",[],6,1,3,0
579,10,5,"[1, 37, 10, 25, 45, 87, 62, 92, 16, 56]","[37, 10, 25, 45, 87, 62, 92, 16, 56]",[1],0.7303766333125223,0.08218732678152763,2.0,0,0,"[1, 37, 10, 25, 45, 87, 62, 92, 16, 56]",[],"[1, 37, 10, 25, 45, 87, 62, 92, 16, 56]",[],"[37, 10, 25, 45, 87, 62, 92, 16, 56]",[1],[],[],2,0.4562756419181824,"{""0"": 1.1656228303909302, ""1"": -1.0}",0,0,"[1, 37, 25, 45, 87, 62, 92, 16, 56]",[10],"[1, 37, 25, 45, 87, 62, 92, 16, 56]",[10],"[37, 25, 45, 87, 62, 92, 16, 56]",[1],[10],[],"[1, 37, 25, 45, 87, 62, 92, 16, 56]",[10],"[37, 25, 45, 87, 62, 92, 16, 56]",[1],[10],[],8,1,1,0
